id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
G000320,3,G000320-3,rep,1945-01-03,1947-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000320,4,G000320-4,rep,1947-01-03,1949-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000320,5,G000320-5,rep,1949-01-03,1951-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000320,6,G000320-6,rep,1951-01-03,1953-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000320,7,G000320-7,sen,1953-01-03,1959-01-03,TN,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000320,8,G000320-8,sen,1959-01-07,1965-01-03,TN,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000320,9,G000320-9,sen,1965-01-04,1971-01-03,TN,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000321,0,G000321-0,rep,1977-01-04,1979-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000321,1,G000321-1,rep,1979-01-15,1981-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000321,2,G000321-2,rep,1981-01-05,1983-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000321,3,G000321-3,rep,1983-01-03,1985-01-03,TN,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000321,4,G000321-4,sen,1985-01-03,1991-01-03,TN,NULL,2,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000321,5,G000321-5,sen,1991-01-03,1993-01-02,TN,NULL,2,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000322,0,G000322-0,sen,1813-05-24,1815-03-03,MA,NULL,1,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000322,1,G000322-1,sen,1815-12-04,1817-03-03,MA,NULL,1,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000323,0,G000323-0,sen,1907-12-02,1909-03-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000323,1,G000323-1,sen,1909-03-15,1915-03-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000323,2,G000323-2,sen,1915-12-06,1921-03-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000323,3,G000323-3,sen,1931-12-07,1937-01-03,OK,NULL,2,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000324,0,G000324-0,rep,1819-12-06,1821-03-03,MA,1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000324,1,G000324-1,rep,1821-12-03,1823-03-03,MA,1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000324,2,G000324-2,rep,1827-12-03,1829-03-03,MA,1,NULL,Adams,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000324,3,G000324-3,rep,1829-12-07,1831-03-03,MA,1,NULL,"Anti Jacksonian","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000324,4,G000324-4,rep,1833-12-02,1835-03-03,MA,1,NULL,"Anti Jacksonian","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000326,0,G000326-0,sen,1881-12-05,1887-03-03,MD,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000326,1,G000326-1,sen,1887-12-05,1893-03-03,MD,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000326,2,G000326-2,sen,1893-08-07,1899-03-03,MD,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000326,3,G000326-3,sen,1903-11-09,1907-03-03,MD,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000327,0,G000327-0,rep,1913-04-07,1915-03-03,IL,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000328,0,G000328-0,rep,1891-12-07,1893-03-03,MI,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000328,1,G000328-1,rep,1893-08-07,1895-03-03,MI,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000329,0,G000329-0,rep,1921-04-11,1923-03-03,IL,6,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000329,1,G000329-1,rep,1925-12-07,1927-03-04,IL,6,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000330,0,G000330-0,rep,1849-12-03,1851-03-03,IN,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000330,1,G000330-1,rep,1851-12-01,1853-03-03,IN,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000331,0,G000331-0,rep,1949-01-03,1951-01-03,NY,44,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000332,0,G000332-0,rep,1943-01-06,1945-01-03,IL,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000332,1,G000332-1,rep,1945-01-03,1947-01-03,IL,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000332,2,G000332-2,rep,1947-01-03,1949-01-03,IL,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000332,3,G000332-3,rep,1949-01-03,1951-01-03,IL,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000333,0,G000333-0,sen,1981-01-05,1987-01-03,WA,NULL,3,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000333,1,G000333-1,sen,1989-01-03,1995-01-03,WA,NULL,1,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000333,2,G000333-2,sen,1995-01-04,2001-01-03,WA,NULL,1,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000334,0,G000334-0,rep,1929-04-15,1931-03-03,CT,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000334,1,G000334-1,rep,1931-12-07,1933-03-03,CT,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000334,2,G000334-2,rep,1933-03-09,1935-01-03,CT,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000335,0,G000335-0,rep,1867-03-04,1869-03-03,SC,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,0,G000336-0,rep,1989-01-03,1991-01-03,FL,13,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,1,G000336-1,rep,1991-01-03,1993-01-03,FL,13,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,2,G000336-2,rep,1993-01-05,1995-01-03,FL,14,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,3,G000336-3,rep,1995-01-04,1997-01-03,FL,14,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,4,G000336-4,rep,1997-01-07,1999-01-03,FL,14,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,5,G000336-5,rep,1999-01-06,2001-01-03,FL,14,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,6,G000336-6,rep,2001-01-03,2003-01-03,FL,14,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000336,7,G000336-7,rep,2003-01-07,2004-09-23,FL,14,NULL,Republican,"Not Given",http://www.house.gov/goss,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000337,0,G000337-0,sen,1945-11-17,1947-01-03,ID,NULL,2,Democrat,appointment,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,0,G000338-0,rep,1939-01-03,1941-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,1,G000338-1,rep,1941-01-03,1943-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,2,G000338-2,rep,1943-01-06,1945-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,3,G000338-3,rep,1945-01-03,1947-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,4,G000338-4,rep,1947-01-03,1949-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,5,G000338-5,rep,1949-01-03,1951-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000338,6,G000338-6,rep,1951-01-03,1953-01-03,TX,13,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000339,0,G000339-0,rep,1847-12-06,1849-03-03,NY,24,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000339,1,G000339-1,rep,1849-12-03,1851-03-03,NY,24,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000340,0,G000340-0,sen,1926-01-01,1931-03-03,ME,NULL,2,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000341,0,G000341-0,rep,1849-12-03,1851-03-03,NY,10,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000342,0,G000342-0,rep,1915-12-06,1917-03-03,NY,36,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000342,1,G000342-1,rep,1917-04-02,1919-03-03,NY,36,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000342,2,G000342-2,rep,1919-05-19,1921-03-03,NY,36,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000342,3,G000342-3,rep,1921-04-11,1923-03-03,NY,36,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000343,0,G000343-0,rep,1911-04-04,1913-03-03,ME,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000344,0,G000344-0,rep,1903-11-09,1905-03-03,NY,18,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000344,1,G000344-1,rep,1905-12-04,1907-03-03,NY,18,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000344,2,G000344-2,rep,1907-12-02,1909-03-03,NY,18,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000344,3,G000344-3,rep,1909-03-15,1911-03-03,NY,18,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000344,4,G000344-4,rep,1913-04-07,1915-03-03,NY,23,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000344,5,G000344-5,rep,1915-12-06,1917-03-03,NY,23,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000345,0,G000345-0,rep,1813-05-24,1815-03-03,SC,3,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000346,0,G000346-0,rep,1821-12-03,1823-03-03,SC,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000346,1,G000346-1,rep,1823-12-01,1825-03-03,SC,4,NULL,,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000346,2,G000346-2,rep,1825-12-05,1827-03-03,SC,4,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000347,0,G000347-0,rep,1867-03-04,1869-03-03,GA,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000347,1,G000347-1,rep,1869-03-04,1871-03-03,GA,-1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000348,0,G000348-0,rep,1963-01-09,1965-01-03,CT,0,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000348,1,G000348-1,rep,1965-01-04,1967-01-03,CT,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,0,G000349-0,rep,1975-01-14,1977-01-03,OH,1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,1,G000349-1,rep,1977-01-04,1979-01-03,OH,1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,2,G000349-2,rep,1979-01-15,1981-01-03,OH,1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,3,G000349-3,rep,1981-01-05,1983-01-03,OH,1,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,4,G000349-4,rep,1983-01-03,1985-01-03,OH,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,5,G000349-5,rep,1985-01-03,1987-01-03,OH,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,6,G000349-6,rep,1987-01-06,1989-01-03,OH,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
G000349,7,G000349-7,rep,1989-01-03,1991-01-03,OH,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
